date_de_tirage;jour_de_la_semaine_de_tirage;jour_de_tirage;mois_de_tirage;annee_de_tirage;boule_1;boule_2;boule_3;boule_4;boule_5;numero_chance;combinaison_gagnante_en_ordre_croissant;nombre_de_gagnant_au_rang1;rapport_du_rang1;nombre_de_gagnant_au_rang2;rapport_du_rang2;nombre_de_gagnant_au_rang3;rapport_du_rang3;nombre_de_gagnant_au_rang4;rapport_du_rang4;nombre_de_gagnant_au_rang5;rapport_du_rang5;nombre_de_gagnant_au_rang6;rapport_du_rang6;nombre_de_gagnant_au_rang7;rapport_du_rang7;nombre_de_gagnant_au_rang8;rapport_du_rang8;nombre_de_gagnant_au_rang9;rapport_du_rang9;nombre_de_codes_gagnants;rapport_codes_gagnants;codes_gagnants;boule_1_second_tirage;boule_2_second_tirage;boule_3_second_tirage;boule_4_second_tirage;boule_5_second_tirage;combinaison_gagnant_second_tirage_en_ordre_croissant;nombre_de_gagnant_au_rang_1_second_tirage;rapport_du_rang1_second_tirage;nombre_de_gagnant_au_rang_2_second_tirage;rapport_du_rang2_second_tirage;nombre_de_gagnant_au_rang_3_second_tirage;rapport_du_rang3_second_tirage;nombre_de_gagnant_au_rang_4_second_tirage;rapport_du_rang4_second_tirage;numero_jokerplus
2022-06-18;Samedi  ;18;6;2022;31;1;12;32;28;9;1-12-28-31-32+9;2;2000000.0;3;79373.2;50;1162.3;477;439.4;2463;50.8;23087;19.5;36253;9.6;330100;4.2;483394;2.2;10;20000.0;K 8744 3197, A 0327 5417, Q 0407 9716, A 8383 8212, L 8535 7400, D 5799 2295, G 0471 7461, B 2795 2796, P 0206 8091, I 5646 9848;9;26;30;31;38;9-26-30-31-38;0;161924.0;283;600.6;13389;32.6;192760;3.0;1477474
2022-06-15;Mercredi;15;6;2022;11;37;44;13;21;6;11-13-21-37-44+6;0;3000000.0;1;175753.3;49;875.4;458;337.8;1935;47.7;18726;17.7;25974;9.9;251642;4.0;313760;2.2;10;20000.0;D 4630 2254, L 7941 2878, M 0978 7583, Q 2068 6104, L 2479 0934, O 0616 9458, I 7286 8508, C 1021 9120, O 2813 3343, M 7620 1605;1;23;30;32;47;1-23-30-32-47;2;58120.0;143;939.9;7726;44.7;123634;3.0;1304214
2022-06-13;Lundi   ;13;6;2022;44;45;46;43;31;10;31-43-44-45-46+10;0;2000000.0;0;152046.6;27;7005.8;252;531.1;1052;76.0;8744;32.9;13389;16.7;136360;6.5;225897;2.2;10;20000.0;Q 6788 5926, D 6822 6171, I 4970 4108, L 3161 4748, F 7152 3386, U 3628 1019, R 9389 5396, D 1743 0463, L 1274 3022, H 3935 2360;7;22;31;37;44;7-22-31-37-44;1;100233.0;231;435.0;9213;28.0;124956;3.0;5547886
2022-06-11;Samedi  ;11;6;2022;7;28;4;11;10;8;4-7-10-11-28+8;2;5000000.0;16;17167.0;207;323.8;1798;134.4;5474;26.3;50203;10.3;58480;6.9;503535;3.1;562234;2.2;10;20000.0;A 4363 8949, F 2186 8844, W 2853 1824, S 8076 8374, A 6644 3403, N 8103 8637, E 2895 6313, H 5243 5993, M 7563 1435, I 5545 0038;6;12;24;26;36;6-12-24-26-36;2;91061.0;610;270.3;20538;20.6;248068;3.0;2020334
2022-06-08;Mercredi;8;6;2022;38;33;39;27;26;5;26-27-33-38-39+5;0;9000000.0;0;193707.8;35;6885.3;294;580.0;1537;66.3;13357;27.4;27640;10.3;229116;4.9;458590;2.2;10;20000.0;L 3569 7747, E 8923 2931, L 9534 1147, B 4059 9207, A 2597 5273, B 3056 8171, N 0976 0070, D 1488 7173, H 5595 0839, G 5832 5759;17;30;46;47;49;17-30-46-47-49;0;134532.0;180;881.2;9382;43.4;139445;3.0;6629662
2022-06-06;Lundi   ;6;6;2022;20;5;22;23;18;5;5-18-20-22-23+5;0;8000000.0;1;140874.3;65;528.9;462;268.4;2891;25.6;18057;14.7;32670;6.3;227791;3.6;321175;2.2;10;20000.0;O 8568 2833, H 8921 0028, U 3430 0305, H 0222 7072, V 1613 3036, H 2942 6581, M 1353 6890, Q 2935 6782, L 4382 5634, K 1831 8210;1;4;16;18;49;1-4-16-18-49;0;100000.0;226;414.2;9792;24.5;130683;3.0;2966487
2022-06-04;Samedi  ;4;6;2022;9;23;17;42;6;5;6-9-17-23-42+5;0;7000000.0;2;123150.6;90;667.9;833;260.2;4016;32.2;31871;14.6;51073;7.1;394132;3.6;573964;2.2;10;20000.0;J 0028 9364, N 8367 5068, L 3578 9052, S 9268 2991, O 9071 8430, I 1162 5811, B 8895 6747, T 8127 8656, J 9334 4019, A 1393 8844;13;37;42;43;44;13-37-42-43-44;0;173385.0;236;826.6;13275;37.7;190866;3.0;9580537
2022-06-01;Mercredi;1;6;2022;33;4;35;22;2;7;2-4-22-33-35+7;0;6000000.0;1;158285.4;51;757.5;321;434.0;2339;35.6;14934;20.0;36148;6.4;227104;4.0;510910;2.2;10;20000.0;L 2910 6112, J 8004 8752, I 7987 4468, G 5441 2970, P 9566 0579, O 9383 0769, H 5405 8084, M 0779 1180, B 4707 9120, Q 3343 2169;3;5;6;14;24;3-5-6-14-24;0;124798.0;401;241.8;15294;16.3;189064;3.0;2845681
2022-05-30;Lundi   ;30;5;2022;22;12;38;13;14;2;12-13-14-22-38+2;0;5000000.0;2;78568.2;32;1198.5;304;455.0;1440;57.4;16788;17.7;22168;10.4;235756;3.8;243085;2.2;10;20000.0;F 5905 5161, S 2820 2615, L 5632 4023, G 9040 0899, F 7407 6763, D 9281 6382, O 0693 3305, S 4742 0538, S 5660 0188, L 4976 4560;9;19;29;31;38;9-19-29-31-38;3;34379.0;248;400.9;10080;25.3;133311;3.0;2730015
2022-05-28;Samedi  ;28;5;2022;20;27;21;26;7;7;7-20-21-26-27+7;0;4000000.0;2;105230.2;117;439.0;577;321.1;5211;21.2;27485;14.4;64995;4.7;362236;3.3;631907;2.2;10;20000.0;B 1200 7251, D 0941 1837, H 6751 9197, K 4159 1897, S 2032 2476, D 0187 3913, Q 5598 3017, C 0532 6252, I 7048 6720, L 1606 8984;1;8;11;36;44;1-8-11-36-44;1;160691.0;309;509.9;14643;27.6;204527;3.0;7524955
2022-05-25;Mercredi;25;5;2022;37;30;24;27;45;10;24-27-30-37-45+10;0;3000000.0;0;191450.3;28;8506.3;307;548.9;1266;79.5;14238;25.4;19846;14.2;222027;5.0;284114;2.2;10;20000.0;H 8833 3946, K 1924 0165, A 0680 1376, K 5053 3529, P 4886 6205, K 6882 6616, A 3462 4191, W 2769 1279, T 8594 3279, M 6031 2924;8;9;24;31;39;8-9-24-31-39;1;121356.0;200;599.6;10278;30.0;153366;3.0;3990856
2022-05-23;Lundi   ;23;5;2022;30;26;48;41;47;6;26-30-41-47-48+6;0;2000000.0;0;140902.0;16;10955.8;161;770.4;1001;74.0;9153;29.1;15501;13.3;143010;5.7;263242;2.2;10;20000.0;I 7989 1398, C 1913 8340, P 8443 2289, M 1602 9743, R 3340 2032, T 9329 1772, T 7658 0452, J 6880 9779, F 4162 5295, P 0016 3885;5;13;18;43;49;5-13-18-43-49;2;50000.0;229;383.4;9695;23.2;134872;3.0;677792
2022-05-21;Samedi  ;21;5;2022;1;12;41;7;21;4;1-7-12-21-41+4;1;2000000.0;3;81147.9;69;861.1;772;277.6;3245;39.4;31828;14.4;41150;8.7;388396;3.6;458596;2.2;10;20000.0;B 9365 1870, I 8284 8883, A 6659 3699, I 1066 0837, K 5639 5053, I 5066 4000, F 7637 3174, D 9297 2203, V 8170 4134, C 5041 1573;13;29;32;44;45;13-29-32-44-45;2;81385.0;299;590.3;13226;34.3;187079;3.0;5661583
2022-05-18;Mercredi;18;5;2022;14;23;22;45;36;7;14-22-23-36-45+7;1;16000000.0;2;95086.8;62;748.6;433;386.6;2683;37.2;17818;20.2;40797;6.8;263973;4.2;591366;2.2;10;20000.0;H 2936 9424, C 8120 8754, W 2740 4302, N 9289 1303, H 7300 1999, U 2120 0821, M 4745 2011, V 5244 8502, G 7760 4227, U 3547 0283;3;6;19;27;45;3-6-19-27-45;1;143139.0;394;320.5;15679;20.7;198910;3.0;2241580
2022-05-16;Lundi   ;16;5;2022;21;33;4;14;32;1;4-14-21-32-33+1;0;15000000.0;0;207043.9;33;7805.4;403;452.2;1377;79.0;16828;23.2;21225;14.3;248458;4.8;301329;2.2;10;20000.0;W 2733 6630, Q 5290 1685, Q 3045 0177, L 5488 3791, U 7662 1783, G 0191 0721, A 2596 6730, U 4223 7764, T 6436 1136, W 2720 1180;4;13;24;27;29;4-13-24-27-29;0;127475.0;475;214.1;16599;15.7;189944;3.0;4151930
2022-05-14;Samedi  ;14;5;2022;4;44;29;32;24;4;4-24-29-32-44+4;0;14000000.0;1;272345.9;86;772.9;616;389.2;3468;41.3;24279;21.2;41386;9.6;334308;4.7;523479;2.2;10;20000.0;T 0817 6598, F 3760 9991, A 8933 4851, W 2701 5733, R 7765 5501, K 7787 9854, H 1651 2813, O 7058 5557, B 0768 8371, G 2944 3481;30;33;46;48;49;30-33-46-48-49;2;88550.0;237;910.7;11449;48.4;175218;3.0;5945075
2022-05-11;Mercredi;11;5;2022;23;45;7;2;46;10;2-7-23-45-46+10;0;4000000.0;0;187945.9;22;10628.1;336;492.4;1376;71.8;15340;23.1;19991;13.8;232223;4.7;273705;2.2;10;20000.0;A 9947 5314, R 9815 6877, S 7050 8728, Q 5518 0368, B 9104 5459, U 9399 0500, T 4432 0756, U 7001 3413, O 0444 6589, H 3948 6987;7;23;27;32;39;7-23-27-32-39;1;118731.0;291;410.5;10527;29.1;147502;3.0;3788566
2022-05-09;Lundi   ;9;5;2022;6;33;7;9;15;2;6-7-9-15-33+2;0;3000000.0;1;149934.1;36;1016.5;384;343.7;1651;47.7;18842;15.0;21065;10.4;234140;3.7;228854;2.2;10;20000.0;U 6436 7172, U 8103 0278, O 6310 2894, M 5293 6858, D 8556 5772, F 5672 7318, G 4571 9081, N 1138 1535, R 3214 4259, E 2427 6370;20;25;29;42;48;20-25-29-42-48;0;100296.0;140;806.0;6683;43.4;110417;3.0;908350
2022-05-07;Samedi  ;7;5;2022;23;37;38;7;15;3;7-15-23-37-38+3;0;2000000.0;3;78195.6;84;681.6;576;358.5;2946;41.8;23162;19.1;40050;8.6;320765;4.2;499745;2.2;10;20000.0;H 0467 3420, F 8894 2728, M 7030 8204, G 5362 8451, C 7354 2802, H 6648 9352, N 8768 0349, Q 2016 1150, R 3966 4758, S 8447 0013;12;18;19;24;42;12-18-19-24-42;1;163591.0;507;273.6;18551;19.2;234001;3.0;2859471
2022-05-04;Mercredi;4;5;2022;37;30;17;12;41;2;12-17-30-37-41+2;1;2000000.0;0;182457.2;17;13352.3;303;530.1;1402;68.4;15345;22.5;21320;12.6;228802;4.6;290989;2.2;10;20000.0;P 9110 6735, A 2896 4973, J 5230 5828, N 2062 6629, G 6726 2860, I 5088 1078, K 3076 8863, R 2864 8749, S 8214 6957, R 3910 2575;10;13;30;31;40;10-13-30-31-40;0;118234.0;297;382.4;11787;24.7;153304;3.0;885726
2022-05-02;Lundi   ;2;5;2022;46;20;13;47;8;7;8-13-20-46-47+7;1;8000000.0;0;136783.2;49;3472.8;291;413.7;2151;33.4;13547;19.1;31758;6.3;198660;4.0;424071;2.2;10;20000.0;Q 4682 0235, H 2819 6039, P 6313 2865, V 0199 6207, Q 3408 2316, R 1511 9783, N 0765 8690, Q 5454 1590, U 4070 7177, G 4405 8025;2;3;13;23;49;2-3-13-23-49;2;54708.0;318;293.8;12608;19.0;155769;3.0;4633114
2022-04-30;Samedi  ;30;4;2022;6;27;5;21;47;9;5-6-21-27-47+9;0;7000000.0;3;87666.5;61;1052.3;542;427.1;2946;46.9;26811;18.5;42680;9.0;381399;4.0;518694;2.2;10;20000.0;H 5892 5657, U 7569 6475, T 0632 4639, V 7779 1932, J 1472 5058, V 2793 1432, I 7338 7615, E 7775 0124, K 5772 8890, U 9822 3164;8;13;20;31;35;8-13-20-31-35;1;176819.0;377;451.5;16929;25.8;228828;3.0;5446272
2022-04-27;Mercredi;27;4;2022;8;13;1;43;31;10;1-8-13-31-43+10;0;6000000.0;1;197564.3;37;1303.2;533;326.3;1764;58.9;20842;17.9;23599;12.3;272596;4.2;285531;2.2;10;20000.0;N 5147 9227, L 5997 1710, D 1848 4112, K 6448 8760, H 0611 1988, S 3476 6424, V 3472 4192, L 5585 9329, C 8083 0483, O 6697 8788;13;18;27;30;40;13-18-27-30-40;1;123177.0;275;415.2;12285;23.9;164633;3.0;5936306
2022-04-25;Lundi   ;25;4;2022;31;36;42;23;8;7;8-23-31-36-42+7;0;5000000.0;2;63083.2;38;810.3;254;437.2;1785;37.1;11943;20.0;25856;7.1;173308;4.2;402563;2.2;10;20000.0;M 0694 8661, D 7458 3659, V 5774 9062, V 8108 6394, R 5207 2442, W 2624 8616, E 0566 5154, F 3530 7322, F 6865 3376, K 1207 5485;2;22;43;45;47;2-22-43-45-47;0;102589.0;140;865.5;6973;44.6;106094;3.0;1108109
2022-04-23;Samedi  ;23;4;2022;44;20;11;9;42;4;9-11-20-42-44+4;0;4000000.0;10;24917.1;51;1192.4;542;404.7;2771;47.3;24773;19.0;39378;9.3;356428;4.0;480250;2.2;10;20000.0;Q 6671 9596, K 0086 5857, C 2454 1425, E 2949 2648, B 4740 9029, V 2929 3566, R 0034 0894, N 3467 0868, T 3243 9912, O 5610 2506;3;35;39;43;44;3-35-39-43-44;2;83508.0;182;1130.2;10142;52.1;162677;3.0;2094944
2022-04-20;Mercredi;20;4;2022;45;46;4;13;33;7;4-13-33-45-46+7;0;3000000.0;0;149710.4;55;3386.3;290;454.4;2208;35.6;13809;20.5;34123;6.4;205809;4.2;488665;2.2;10;20000.0;U 8049 3866, T 0332 3322, S 6528 0934, C 9061 2804, V 8114 3109, S 2568 4751, M 6659 5059, G 8499 1434, S 9049 3670, M 3982 6126;14;19;39;43;44;14-19-39-43-44;0;118980.0;156;864.4;8310;41.7;129812;3.0;2194013
2022-04-18;Lundi   ;18;4;2022;10;39;33;9;47;5;9-10-33-39-47+5;0;2000000.0;0;117887.8;25;5866.4;172;603.3;1049;59.1;8974;24.8;18883;9.1;147315;4.6;295001;2.2;10;20000.0;W 2613 0051, N 5908 3385, E 2608 2822, I 5525 0024, Q 8861 3603, L 2308 6043, I 7922 8386, F 8372 1225, B 8930 9065, P 5884 3345;5;24;27;30;45;5-24-27-30-45;0;100000.0;159;528.7;8111;26.6;114355;3.0;456312
2022-04-16;Samedi  ;16;4;2022;4;41;30;27;21;6;4-21-27-30-41+6;1;20000000.0;5;67538.9;72;1144.7;676;439.7;3280;54.1;30753;20.7;45902;10.8;440137;4.4;605567;2.2;10;20000.0;S 7179 1384, V 3473 9518, U 8691 8250, T 1114 3287, F 8143 4951, D 0645 6231, D 8664 3646, L 9930 4072, B 6163 5338, A 8144 0398;1;19;20;44;45;1-19-20-44-45;4;53744.0;373;605.0;16308;35.5;255931;3.0;9055977
2022-04-13;Mercredi;13;4;2022;36;29;44;46;35;8;29-35-36-44-46+8;0;19000000.0;2;108702.1;46;1153.5;316;605.6;1750;65.3;14866;27.6;26487;12.0;220895;5.7;474773;2.2;10;20000.0;E 6508 4745, V 3054 1558, A 7182 4604, J 6204 0652, U 3226 2645, Q 2117 3649, J 7060 0925, I 3013 2059, B 0154 8244, W 2572 3799;2;9;11;12;24;2-9-11-12-24;6;24297.0;758;130.9;22714;11.2;237535;3.0;5756678
2022-04-11;Lundi   ;11;4;2022;32;3;22;18;17;10;3-17-18-22-32+10;0;18000000.0;1;206893.2;40;1262.4;400;455.3;1672;65.0;19698;19.8;23857;12.7;282570;4.2;305535;2.2;10;20000.0;N 2823 3518, C 7214 4472, I 5370 9769, L 2667 0091, M 8161 1681, U 8360 3086, G 9428 5127, P 0288 2900, H 9668 3450, W 2552 8874;8;13;15;29;41;8-13-15-29-41;4;31882.0;365;317.8;14064;21.2;173065;3.0;2304690
2022-04-09;Samedi  ;9;4;2022;3;15;13;29;40;10;3-13-15-29-40+10;0;17000000.0;3;109413.3;70;1144.5;825;350.2;2810;61.4;33166;18.7;39201;12.3;451312;4.2;494661;2.2;10;20000.0;T 4634 9386, M 4216 4174, B 6748 8824, M 2492 8330, L 4097 9539, L 1573 0280, F 7194 6196, F 1123 6498, W 2540 4870, O 8525 8993;10;18;24;28;38;10-18-24-28-38;0;200623.0;502;382.2;20264;24.3;261130;3.0;7402236
2022-04-06;Mercredi;6;4;2022;6;20;48;12;38;7;6-12-20-38-48+7;0;16000000.0;3;63674.3;59;790.2;453;371.2;3025;33.2;20723;17.4;44414;6.3;291959;3.8;582945;2.2;10;20000.0;T 1720 5471, M 7092 9475, B 4270 1420, S 2145 7078, K 3756 2222, M 7656 3127, H 3736 8498, A 9777 6745, G 7565 5184, A 1156 7546;15;24;36;41;49;15-24-36-41-49;0;143144.0;225;735.3;10022;42.4;152335;3.0;3667113
2022-04-04;Lundi   ;4;4;2022;23;22;33;36;10;6;10-22-23-33-36+6;0;15000000.0;0;191656.6;50;4768.7;338;499.1;1779;56.6;17318;20.9;26263;10.7;252832;4.4;349546;2.2;10;20000.0;U 4970 2648, Q 7193 1118, F 8513 6798, U 9106 1453, O 9490 9874, S 1219 1430, F 6050 9979, A 7192 2095, L 4743 7689, N 1475 6987;3;18;27;39;44;3-18-27-39-44;1;124495.0;254;507.0;10867;30.4;150470;3.0;8644608
2022-04-02;Samedi  ;2;4;2022;15;6;11;28;24;10;6-11-15-24-28+10;0;14000000.0;14;20466.1;81;863.3;1133;222.6;3275;46.0;39319;13.7;36083;11.6;443231;3.7;409767;2.2;10;20000.0;S 7047 7071, D 6616 9297, E 5206 4071, C 9721 5232, B 4993 3730, R 2409 6941, V 4508 3190, V 3715 4716, S 3601 5007, L 5829 1985;1;2;19;25;26;1-2-19-25-26;3;58180.0;437;360.9;18033;22.4;238139;3.0;2977329
2022-03-30;Mercredi;30;3;2022;12;34;16;26;10;7;10-12-16-26-34+7;0;4000000.0;1;147051.3;67;535.6;437;296.2;3113;24.8;19010;14.6;40808;5.3;244710;3.5;471279;2.2;10;20000.0;F 2780 4437, S 6783 9060, D 9298 8046, S 7401 0131, L 7795 2979, R 9258 0068, W 2459 8563, P 6655 6038, J 8249 0306, U 2414 9109;4;5;17;30;37;4-5-17-30-37;0;115765.0;256;433.7;10516;27.1;150305;3.0;3430199
2022-03-28;Lundi   ;28;3;2022;16;48;21;5;26;10;5-16-21-26-48+10;0;3000000.0;0;148633.8;26;7111.9;301;434.7;1170;66.8;14210;19.8;15864;13.7;193252;4.4;204791;2.2;10;20000.0;E 0542 5694, L 6984 2302, C 4890 8933, A 2177 9724, U 9836 0181, L 7018 0167, B 9440 3044, C 9140 6253, F 9954 1956, U 6289 4593;3;8;24;33;38;3-8-24-33-38;0;100000.0;170;580.8;7977;31.8;117832;3.0;5844464
2022-03-26;Samedi  ;26;3;2022;40;10;37;34;12;5;10-12-34-37-40+5;0;2000000.0;1;219866.0;65;825.6;395;490.0;2228;51.9;17827;23.3;35530;9.1;282122;4.5;529649;2.2;10;20000.0;E 8289 0430, I 9592 5960, V 6767 5653, P 7717 7760, H 4521 9970, O 6548 3062, A 1284 9233, D 7477 8425, H 7086 7844, J 1924 7562;20;25;33;42;45;20-25-33-42-45;2;78926.0;268;677.9;11372;41.0;168894;3.0;9442110
2022-03-23;Mercredi;23;3;2022;20;2;29;39;18;10;2-18-20-29-39+10;1;3000000.0;1;184689.9;34;1325.8;300;541.9;1322;73.4;15580;22.4;19899;13.6;227182;4.7;270731;2.2;10;20000.0;J 6636 4978, L 8669 4301, V 4103 6682, Q 8996 1862, V 0630 6761, A 5081 3334, I 3014 4554, D 4662 9754, P 8717 4111, H 6430 7235;21;22;27;29;32;21-22-27-29-32;2;58164.0;274;431.3;9632;31.5;143176;3.0;9224620
2022-03-21;Lundi   ;21;3;2022;10;26;46;35;5;9;5-10-26-35-46+9;0;2000000.0;2;70260.0;27;1270.2;252;490.8;1341;55.1;12042;22.0;19855;10.4;182985;4.4;282231;2.2;10;20000.0;R 3286 9599, H 6942 6707, T 3414 7413, S 9189 5503, R 0653 6673, R 8937 0082, Q 4985 5208, R 6412 7382, F 3619 6732, H 4514 8302;14;30;36;39;40;14-30-36-39-40;0;100000.0;128;978.9;5813;55.4;93959;3.0;463440
2022-03-19;Samedi  ;19;3;2022;44;38;33;49;41;7;33-38-41-44-49+7;1;15000000.0;5;48089.0;81;724.5;492;430.2;3037;41.6;20631;22.0;45674;7.7;299305;4.6;787367;2.2;10;20000.0;R 5734 8295, R 1816 9216, W 2423 8993, V 2663 7164, F 4183 8004, K 0980 3337, J 0891 4391, V 2401 0436, Q 6572 0294, F 4648 0318;2;8;19;21;30;2-8-19-21-30;6;30979.0;630;255.9;22101;18.7;261613;3.0;6880798
2022-03-16;Mercredi;16;3;2022;1;49;12;39;24;3;1-12-24-39-49+3;0;14000000.0;6;34420.2;55;916.4;484;375.6;2363;45.9;20642;18.9;32748;9.2;287092;4.1;433355;2.2;10;20000.0;A 4951 5744, C 7808 4886, K 3380 7068, D 6446 8495, K 9216 4050, R 0656 9818, B 8414 5367, P 2092 3460, I 4085 4311, J 9694 9260;7;24;33;34;36;7-24-33-34-36;2;68845.0;203;742.3;10154;38.1;156578;3.0;3582643
2022-03-14;Lundi   ;14;3;2022;11;5;32;49;9;6;5-9-11-32-49+6;0;13000000.0;2;94206.6;44;1045.1;466;355.9;1988;49.8;20949;17.0;27540;10.0;275192;3.9;339151;2.2;10;20000.0;R 1485 2211, F 5653 2307, H 4406 4141, T 1539 1166, S 2370 4298, W 2390 7482, V 3726 1332, A 8210 3766, C 9228 7568, U 5569 6405;21;22;27;28;29;21-22-27-28-29;2;61557.0;327;352.4;11109;26.6;163216;3.0;2469264
2022-03-12;Samedi  ;12;3;2022;16;47;33;21;5;5;5-16-21-33-47+5;0;12000000.0;4;69395.1;95;713.1;648;377.1;3480;41.9;26330;19.9;48901;8.3;368924;4.3;642128;2.2;10;20000.0;G 3684 8800, N 6693 9959, O 2529 3306, P 9307 1504, I 7283 0740, G 4637 0274, I 2756 8387, J 1741 2844, J 0914 4803, N 4840 9803;5;14;16;22;23;5-14-16-22-23;2;95095.0;504;318.9;21234;19.4;272745;3.0;6478543
2022-03-09;Mercredi;9;3;2022;32;8;21;41;25;4;8-21-25-32-41+4;0;11000000.0;2;104873.4;51;1003.8;412;448.1;2005;55.0;17249;23.0;28274;10.9;254475;4.8;401594;2.2;10;20000.0;G 5481 9231, S 4386 2250, W 2360 0852, R 1688 8287, A 6709 1880, T 5653 3390, C 8302 0988, F 3848 1380, B 1768 8979, O 6622 5946;7;12;20;22;37;7-12-20-22-37;6;22837.0;372;299.7;15807;18.1;201626;3.0;9173441
2022-03-07;Lundi   ;7;3;2022;8;27;29;15;41;4;8-15-27-29-41+4;0;10000000.0;3;60001.2;65;675.9;493;321.4;2113;44.8;18490;18.4;28255;9.3;250464;4.1;349038;2.2;10;20000.0;Q 9050 5439, W 2346 6637, I 1472 2155, M 4693 1465, B 6338 7424, S 9510 7212, I 2277 4558, W 2343 3921, N 3148 7837, A 3471 9616;7;16;27;30;43;7-16-27-30-43;1;120933.0;311;365.6;11838;24.6;159736;3.0;3519909
2022-03-05;Samedi  ;5;3;2022;37;26;36;14;1;3;1-14-26-36-37+3;0;9000000.0;1;269526.0;43;1529.8;377;629.3;2188;64.8;19704;25.8;36771;10.7;318054;4.9;582339;2.2;10;20000.0;M 9744 6497, A 4015 2925, V 4086 4671, T 3478 0989, G 6051 6640, R 7493 6009, K 2257 7983, L 1554 2646, E 1939 5516, P 2112 0034;13;25;30;33;49;13-25-30-33-49;0;183999.0;420;429.4;17585;26.3;234290;3.0;5966924
2022-03-02;Mercredi;2;3;2022;46;4;3;43;22;6;3-4-22-43-46+6;0;8000000.0;1;199764.3;15;3250.5;302;582.3;1505;69.8;15040;25.1;25677;11.4;243764;4.7;370986;2.2;10;20000.0;M 6487 7880, K 0501 5164, D 9329 1538, J 6844 8804, P 7674 4200, V 6520 1437, H 9232 4073, U 6042 7119, C 1545 1099, L 5883 5991;3;25;30;35;47;3-25-30-35-47;0;131217.0;191;782.8;9205;41.7;142207;3.0;4728936
2022-02-28;Lundi   ;28;2;2022;43;9;21;36;27;2;9-21-27-36-43+2;0;7000000.0;1;167369.9;27;1512.9;345;427.0;1375;64.0;15570;20.3;19498;12.6;212626;4.5;270447;2.2;10;20000.0;M 8359 3896, T 3841 8742, H 1595 1549, K 9743 7188, U 5388 7751, G 3099 3039, D 6396 4573, J 8744 3558, I 7174 8808, A 1301 5210;3;4;12;32;36;3-4-12-32-36;1;110625.0;154;742.7;8546;34.4;133793;3.0;7024739
2022-02-26;Samedi  ;26;2;2022;29;39;28;22;30;3;22-28-29-30-39+3;0;6000000.0;5;50641.2;37;1670.3;410;543.6;2285;58.2;20458;23.4;38257;9.7;325828;4.5;538198;2.2;10;20000.0;T 6971 2285, B 0418 0551, C 1788 6473, S 2532 2722, E 5229 9443, B 0473 2757, S 0423 2337, N 8008 7030, Q 7606 8789, F 3142 3153;27;29;32;42;46;27-29-32-42-46;2;86816.0;243;845.5;11245;46.9;179123;3.0;2484567
2022-02-23;Mercredi;23;2;2022;33;15;6;12;14;8;6-12-14-15-33+8;0;5000000.0;3;61532.8;45;1001.2;417;389.7;2306;42.1;20788;16.8;32186;8.4;282311;3.8;376424;2.2;10;20000.0;T 1720 4502, H 1906 8822, A 3554 5540, N 6384 9284, M 6217 5540, C 1942 9103, G 1563 2599, P 5556 6217, T 9215 4502, Q 7878 8526;5;26;29;30;34;5-26-29-30-34;0;124824.0;197;659.4;10234;32.6;149936;3.0;5420599
2022-02-21;Lundi   ;21;2;2022;2;6;10;32;17;5;2-6-10-17-32+5;0;4000000.0;1;142501.6;39;891.8;358;350.4;2182;34.3;16741;16.1;28032;7.4;217193;3.8;335835;2.2;10;20000.0;J 8544 2016, A 9702 1480, L 1292 4263, G 0857 9168, V 5100 6247, L 7291 7620, J 9811 4390, Q 5171 3707, A 2133 5252, T 2953 6880;4;7;15;18;42;4-7-15-18-42;1;105332.0;287;322.9;11246;21.1;146710;3.0;2767490
2022-02-19;Samedi  ;19;2;2022;32;24;49;39;40;1;24-32-39-40-49+1;0;3000000.0;1;273226.5;30;2222.9;375;641.4;1613;89.1;18271;28.3;22700;17.7;264379;6.0;379683;2.2;10;20000.0;I 6804 9032, C 6334 2426, E 6354 6617, F 0132 6281, D 0561 6559, M 1425 7727, O 4589 5747, V 5602 1543, P 7745 8038, V 0467 4088;7;17;20;36;44;7-17-20-36-44;5;34036.0;387;434.7;15095;28.6;215006;3.0;8891938
2022-02-16;Mercredi;16;2;2022;22;24;41;21;32;2;21-22-24-32-41+2;0;2000000.0;3;62658.7;27;1699.2;254;651.5;1177;84.0;13031;27.3;20358;13.5;213689;5.1;303976;2.2;10;20000.0;K 5341 0255, R 1053 0050, V 6474 4815, T 9754 3070, U 5924 5901, A 9499 6258, L 4899 6190, W 2220 2574, E 9561 5428, D 5930 6448;10;17;19;46;48;10-17-19-46-48;0;121987.0;207;599.1;9941;32.0;150030;3.0;7716497
2022-02-14;Lundi   ;14;2;2022;26;13;29;15;20;5;13-15-20-26-29+5;3;3333334.0;5;53502.9;137;476.5;880;267.6;4515;31.1;32190;15.7;54335;7.2;409819;3.8;604325;2.2;10;20000.0;B 6138 6375, J 2777 8766, P 6728 6975, O 9735 9027, B 3410 1722, B 9932 4062, M 3932 6402, P 6702 3974, O 8075 9407, O 5034 4944;3;15;45;47;48;3-15-45-47-48;2;313059.0;274;2630.4;14689;126.0;223260;9.0;6392826
